PROGRAM_ID,TITLE,Generated_Tags,Actual_Tags,Matching_Tags_Count
tt0042208,The Asphalt Jungle,"['murder' 'neo noir' 'flashback' 'dramatic' 'suspenseful' 'violence'
 'realism' 'mystery' 'boring']",['atmospheric' 'cult' 'murder' 'suspenseful'],2
tt0382189,My Summer of Love,['murder' 'flashback'],['dramatic' 'queer' 'romantic'],0
tt1245088,Battlefield: Bad Company,['satire'],['comedy' 'dark'],0
tt0465580,Push,"['murder' 'flashback' 'mystery' 'comedy' 'suspenseful' 'boring' 'neo noir'
 'entertaining']",['action' 'entertaining' 'fantasy' 'flashback' 'murder' 'paranormal'],3
tt1186373,Wonder Woman,['satire'],['murder' 'psychedelic'],0
tt1528100,Exodus: Gods and Kings,['murder' 'melodrama' 'violence' 'historical'],['comedy' 'cruelty' 'murder' 'psychedelic' 'revenge' 'violence'],2
tt0003419,Der Student von Prag,['murder' 'flashback' 'comedy' 'mystery'],['haunting'],0
tt1201133,Assassin's Creed II,"['murder' 'flashback' 'sci-fi' 'suspenseful' 'violence' 'action'
 'good versus evil' 'revenge']",['action' 'historical fiction' 'murder'],2
tt3401882,Fist Fight,"['murder' 'violence' 'revenge' 'suspenseful' 'neo noir' 'flashback'
 'comedy' 'mystery' 'humor']",['prank'],0
tt0947810,Green Zone,['suspenseful' 'murder' 'mystery' 'intrigue'],['action' 'boring' 'murder'],1
tt2397535,Predestination,"['flashback' 'murder' 'violence' 'suspenseful' 'boring' 'revenge'
 'romantic' 'mystery' 'dramatic' 'tragedy']","['flashback' 'murder' 'mystery' 'neo noir' 'plot twist' 'psychedelic'
 'revenge' 'romantic' 'storytelling']",5
tt0087538,The Karate Kid,['violence' 'revenge' 'tragedy'],['comedy' 'cult' 'inspiring' 'philosophical' 'prank' 'violence'],1
tt0083722,Cat People,['murder' 'cult' 'comedy' 'flashback'],"['dramatic' 'fantasy' 'insanity' 'murder' 'mystery' 'queer' 'romantic'
 'violence']",1
tt0108358,Tombstone,['murder' 'cult' 'violence' 'revenge'],['cult' 'murder' 'realism' 'suspenseful' 'violence'],3
tt1104123,The Scorpion King: Rise of a Warrior,['violence' 'action' 'flashback'],['fantasy' 'revenge' 'violence'],1
tt0001223,Frankenstein,['romantic' 'murder' 'insanity' 'gothic'],['gothic'],1
tt0105378,Shadows and Fog,['murder' 'mystery' 'neo noir' 'comedy'],['allegory' 'dark' 'murder' 'psychedelic'],1
tt2517044,The Song,['romantic'],['flashback'],0
tt0461770,Enchanted,['romantic' 'fantasy' 'entertaining' 'psychedelic' 'cute'],['entertaining' 'fantasy' 'humor' 'romantic' 'satire'],3
tt1255916,Hostel: Part III,['violence' 'murder'],['horror' 'murder' 'plot twist' 'revenge' 'sadist' 'violence'],2
tt0117998,Twister,['boring'],['action' 'boring' 'mystery'],1
tt0094761,The Blob,['cult' 'humor'],['comedy' 'cult' 'murder' 'suspenseful' 'violence'],1
tt0067927,Vanishing Point,['romantic' 'flashback'],['comedy' 'cult' 'flashback' 'insanity' 'neo noir' 'revenge'],1
tt0036972,Johnny Doesn't Live Here Anymore,['romantic'],['romantic'],1
tt0030128,Ferdinand the Bull,['flashback' 'murder'],['psychedelic'],0
tt0047542,Suddenly!,['murder' 'violence' 'suspenseful' 'cult'],['cult' 'suspenseful' 'violence'],3
tt0097351,Field of Dreams,['flashback'],['dramatic' 'fantasy' 'inspiring'],0
tt0052905,The Hound of the Baskervilles,['murder' 'gothic' 'paranormal'],['atmospheric' 'gothic' 'murder'],2
tt1778304,Paranormal Activity 3,['murder' 'horror' 'paranormal'],['boring' 'cult' 'horror' 'paranormal'],2
tt0073880,Walking Tall Part II,['violence'],['murder' 'revenge' 'violence'],1
tt0038769,Die Mörder sind unter uns,['flashback' 'tragedy' 'romantic'],['cruelty' 'flashback' 'murder' 'revenge' 'romantic'],2
tt0053146,Orfeu Negro,['psychedelic' 'flashback' 'comedy'],['atmospheric'],0
tt0120735,"Lock, Stock and Two Smoking Barrels",['violence' 'murder' 'comedy' 'neo noir' 'suspenseful' 'revenge'],"['boring' 'comedy' 'cult' 'dark' 'entertaining' 'flashback' 'humor'
 'murder' 'storytelling' 'violence']",3
tt0380623,The Perfect Man,['romantic' 'comedy' 'entertaining'],['entertaining' 'romantic'],2
tt0097162,Dead Calm,['romantic' 'flashback' 'insanity'],"['atmospheric' 'cult' 'flashback' 'home movie' 'insanity' 'murder'
 'mystery' 'suspenseful' 'violence']",2
tt0066286,The Rebel Rousers,['cult'],['melodrama' 'revenge' 'sadist' 'violence'],0
tt0116629,Independence Day,['violence' 'romantic' 'flashback' 'boring' 'action'],['action' 'cult' 'humor' 'mystery' 'stupid' 'suspenseful' 'tragedy'],1
tt0064072,Battle of Britain,['historical' 'anti war'],['violence'],0
tt0071212,Chi sei?,['paranormal' 'horror' 'haunting'],['paranormal' 'psychedelic'],1
tt0113824,Mimi wo sumaseba,['romantic' 'fantasy'],['inspiring' 'psychedelic' 'romantic'],1
tt0899128,100 Feet,['murder' 'flashback' 'revenge'],['murder' 'revenge'],2
tt1540125,Mass Effect 2,['violence'],['good versus evil' 'violence'],1
tt1240982,Your Highness,['revenge' 'violence' 'good versus evil' 'cult' 'action' 'flashback'],"['boring' 'comedy' 'good versus evil' 'humor' 'murder' 'revenge'
 'violence']",3
tt0070066,Der Fluch der schwarzen Schwestern,['cult' 'gothic' 'violence' 'revenge'],['cruelty' 'pornographic' 'sadist'],0
tt1294213,Solitary Man,['flashback' 'romantic'],['romantic' 'storytelling'],1
tt0115783,Bulletproof,['murder'],['comedy' 'cult' 'humor' 'violence'],0
tt3086442,Ich seh ich seh,['flashback'],['cult' 'plot twist' 'sadist' 'suspenseful'],0
tt0462396,The Last Legion,['violence' 'revenge' 'murder' 'action' 'flashback' 'tragedy'],['action' 'good versus evil'],1
tt1699114,All-Star Superman,['revenge' 'good versus evil'],['action' 'romantic' 'tragedy' 'whimsical'],0
tt0328400,A Separate Peace,['flashback' 'murder'],['flashback' 'insanity' 'romantic'],1
tt0986213,Aaja Nachle,['flashback'],['flashback'],1
tt0026499,Humpty Dumpty,['romantic' 'psychedelic' 'flashback' 'violence'],['good versus evil' 'psychedelic'],1
tt0098180,Red Scorpion,['violence' 'murder'],['comedy' 'cult' 'murder' 'revenge' 'violence'],2
tt1427298,The Human Race,['flashback' 'historical' 'satire' 'dramatic' 'boring'],['violence'],0
tt0240468,Kung Pow: Enter the Fist,['fantasy' 'flashback' 'entertaining' 'boring' 'cute'],['comedy' 'comic' 'cult' 'flashback' 'violence'],1
tt1831164,Leyla ile Mecnun,['romantic' 'psychedelic'],['romantic'],1
tt3850214,Dope,['murder' 'violence' 'flashback' 'revenge' 'comedy' 'neo noir'],['flashback' 'murder' 'violence'],3
tt0185431,Little Nicky,['murder' 'violence' 'cult'],['absurd' 'comedy' 'cult' 'good versus evil'],1
tt0338337,Paycheck,"['psychedelic' 'murder' 'sci-fi' 'suspenseful' 'violence' 'humor' 'comedy'
 'mystery' 'action' 'good versus evil']","['flashback' 'murder' 'neo noir' 'revenge' 'romantic' 'sci-fi'
 'suspenseful']",3
tt0114608,Tales from the Crypt: Demon Knight,['murder' 'violence'],['flashback' 'good versus evil' 'murder' 'violence'],2
tt1179891,My Bloody Valentine,['murder' 'flashback' 'violence'],['flashback' 'murder' 'mystery' 'stupid' 'violence'],3
tt0043128,What's Up Doc?,['psychedelic'],['psychedelic'],1
tt1210166,Moneyball,['flashback' 'inspiring' 'entertaining'],['comedy' 'dramatic' 'entertaining' 'flashback' 'realism'],2
tt0401445,A Good Year,['murder' 'romantic' 'mystery'],['flashback' 'romantic'],1
tt0259974,Digimon: The Movie,"['psychedelic' 'comedy' 'entertaining' 'humor' 'flashback' 'boring'
 'absurd' 'alternate reality' 'sci-fi']",['cute' 'entertaining' 'good versus evil'],1
tt0049366,Invasion of the Body Snatchers,['murder' 'suspenseful' 'mystery' 'insanity' 'flashback'],['allegory' 'cult' 'horror' 'suspenseful'],1
tt1392214,Prisoners,['murder' 'suspenseful'],"['atmospheric' 'dark' 'flashback' 'mystery' 'neo noir' 'realism' 'revenge'
 'suspenseful' 'violence']",1
tt2980648,The Hundred-Foot Journey,['inspiring'],['flashback'],0
tt0105527,Tale of a Vampire,['good versus evil' 'violence' 'gothic' 'paranormal' 'murder'],['violence'],1
tt0386588,Hitch,['romantic' 'entertaining' 'comedy' 'flashback'],['boring' 'comedy' 'cute' 'entertaining' 'humor' 'romantic'],3
tt0118178,Wish Upon a Star,['romantic' 'entertaining' 'comedy' 'boring'],['romantic'],1
tt0097662,Kill Me Again,['murder' 'mystery'],['murder' 'neo noir'],1
tt0251736,House of 1000 Corpses,['cult' 'murder' 'violence' 'horror' 'comedy' 'grindhouse film' 'prank'],"['comedy' 'cult' 'flashback' 'home movie' 'insanity' 'murder'
 'psychedelic' 'sadist' 'violence']",4
tt0804529,Sleep Dealer,['violence'],['alternate reality' 'dark'],0
tt0286306,Deathwatch,['violence' 'murder' 'cult' 'suspenseful'],['allegory'],0
tt2034139,The Last Exorcism Part II,['paranormal' 'murder'],['flashback' 'good versus evil' 'murder' 'paranormal'],2
tt0055032,Jules et Jim,['romantic' 'philosophical' 'flashback' 'psychedelic' 'sentimental'],['atmospheric'],0
tt0063285,Witchfinder General,['murder' 'violence' 'revenge' 'tragedy' 'sadist'],"['atmospheric' 'bleak' 'claustrophobic' 'cult' 'gothic' 'romantic'
 'sadist' 'violence']",2
tt0277434,We Were Soldiers,['violence' 'historical' 'murder' 'anti war' 'action' 'flashback'],['historical' 'realism' 'violence'],2
tt0242423,"Dude, Where's My Car?",['comedy' 'cult' 'psychedelic' 'humor' 'absurd' 'entertaining' 'satire'],['comedy' 'cult' 'entertaining' 'humor' 'stupid'],4
tt0430051,Elementarteilchen,"['psychedelic' 'romantic' 'flashback' 'sentimental' 'avant garde'
 'philosophical' 'storytelling']",['flashback' 'insanity' 'paranormal' 'romantic' 'sentimental'],3
tt0125664,Man on the Moon,['comedy' 'satire' 'murder'],"['bleak' 'comedy' 'cult' 'depressing' 'home movie' 'humor' 'insanity'
 'prank']",1
tt0446319,Emmanuelle 2000: Emmanuelle Pie,['murder'],['pornographic'],0
tt0052901,Horrors of the Black Museum,['murder' 'mystery' 'suspenseful'],['murder'],1
tt3390964,The Walking Dead: The Game - Season 2,['flashback' 'murder' 'suspenseful' 'neo noir' 'mystery'],['murder' 'revenge' 'violence'],1
tt0095647,Mississippi Burning,['murder' 'neo noir' 'flashback' 'home movie'],['cult' 'dramatic' 'murder' 'suspenseful'],1
tt0983213,Byôsoku 5 senchimêtoru,['flashback' 'romantic' 'storytelling' 'sentimental'],['depressing' 'dramatic' 'psychedelic' 'romantic' 'sentimental' 'tragedy'],2
tt0114709,Toy Story,['violence' 'psychedelic' 'humor' 'comedy'],"['clever' 'comedy' 'cult' 'cute' 'entertaining' 'fantasy' 'humor'
 'violence']",3
tt0068708,Home for the Holidays,['murder' 'flashback' 'suspenseful' 'violence' 'cult' 'mystery' 'insanity'],['murder' 'violence'],2
tt0117381,Primal Fear,['murder' 'mystery' 'flashback' 'suspenseful' 'psychological'],"['atmospheric' 'dramatic' 'murder' 'mystery' 'plot twist' 'psychological'
 'revenge' 'suspenseful' 'thought-provoking' 'violence']",4
tt0858486,Terra,['cult'],['psychedelic'],0
tt3387648,The Taking,['flashback' 'murder' 'paranormal' 'violence' 'haunting' 'psychological'],['flashback' 'horror' 'murder' 'mystery' 'violence'],3
tt0889583,Brüno,['comedy' 'satire' 'entertaining' 'adult comedy' 'humor'],['adult comedy' 'bleak' 'entertaining' 'queer' 'satire'],3
tt1728224,Pearlie,['fantasy' 'psychedelic'],['fantasy'],1
tt0317676,House of the Dead,['violence' 'murder' 'revenge'],['comedy' 'gothic' 'murder' 'violence'],2
tt0085794,The King of Comedy,['satire'],['cult' 'humor' 'psychedelic' 'psychological'],0
tt0071200,The Beast Must Die,['violence' 'cult' 'murder' 'comedy' 'revenge' 'horror'],['mystery'],0
tt1951264,The Hunger Games: Catching Fire,"['violence' 'suspenseful' 'murder' 'good versus evil' 'sci-fi' 'tragedy'
 'flashback' 'anti war' 'action']",['murder' 'realism' 'romantic' 'satire' 'sci-fi' 'violence'],3
tt0109707,Ed Wood,['cult' 'satire'],['cult' 'gothic' 'psychedelic' 'romantic'],1
tt0071455,Earthquake,['murder'],['comedy' 'cult' 'melodrama' 'murder' 'revenge' 'suspenseful'],1
tt0072226,The Sugarland Express,['murder' 'suspenseful' 'neo noir' 'violence'],['neo noir' 'violence'],2
tt0490181,Mutant Chronicles,['psychedelic' 'good versus evil' 'sci-fi' 'violence'],['flashback' 'sci-fi' 'violence'],2
tt0049406,The Killing,['murder'],['cult' 'flashback'],0
tt0097981,A Nightmare on Elm Street: The Dream Child,"['murder' 'cult' 'good versus evil' 'revenge' 'paranormal' 'horror'
 'gothic' 'fantasy' 'flashback']",['cult' 'good versus evil' 'insanity' 'murder' 'sadist' 'violence'],3
tt1549920,The Last Stand,['violence' 'murder' 'revenge' 'neo noir'],['action' 'humor' 'murder' 'mystery' 'neo noir' 'revenge' 'violence'],4
tt2379713,Spectre,"['murder' 'revenge' 'good versus evil' 'suspenseful' 'paranormal'
 'violence']","['comedy' 'good versus evil' 'humor' 'intrigue' 'murder' 'revenge'
 'sadist' 'suspenseful' 'violence']",5
tt0037690,The Falcon in San Francisco,['murder'],['murder'],1
tt1037004,American Son,['romantic' 'dramatic' 'sentimental' 'flashback' 'depressing' 'boring'],['flashback' 'romantic' 'violence'],2
tt1985966,Cloudy with a Chance of Meatballs 2,['boring'],['entertaining' 'psychedelic' 'satire'],0
tt0063049,Head,['satire' 'cult' 'comedy' 'absurd' 'humor' 'entertaining' 'psychedelic'],['anti war' 'cult' 'psychedelic'],2
tt0065051,Support Your Local Sheriff!,['cult'],['entertaining' 'humor' 'violence'],0
tt0452594,The Break-Up,['flashback'],['comedy' 'entertaining' 'romantic'],0
tt0056058,Seppuku,['violence'],['bleak' 'flashback' 'revenge' 'storytelling' 'suspenseful'],0
tt0065660,Drácula contra Frankenstein,['cult' 'gothic'],['murder' 'revenge'],0
tt0090357,Young Sherlock Holmes,['murder' 'cult' 'good versus evil'],"['action' 'cult' 'good versus evil' 'murder' 'romantic' 'sci-fi'
 'violence']",3
tt1013753,Milk,['adult comedy'],"['avant garde' 'dramatic' 'flashback' 'historical' 'murder' 'sentimental'
 'thought-provoking' 'violence']",0
tt0113189,GoldenEye,['flashback'],"['action' 'cult' 'dark' 'entertaining' 'good versus evil' 'murder'
 'revenge' 'sadist' 'violence']",0
tt1024648,Argo,"['dramatic' 'flashback' 'realism' 'historical' 'suspenseful' 'boring'
 'murder' 'violence' 'depressing']",['dramatic' 'entertaining' 'mystery' 'suspenseful'],2
tt0155388,The Winslow Boy,['romantic'],['boring'],0
tt0265666,The Royal Tenenbaums,['flashback'],"['bleak' 'comedy' 'dark' 'entertaining' 'flashback' 'psychedelic'
 'romantic']",1
tt0102914,Showdown at Williams Creek,['murder' 'flashback'],['murder'],1
tt1384590,Green Lantern: First Flight,['good versus evil' 'flashback' 'revenge' 'psychedelic'],['action' 'fantasy' 'murder'],0
tt0093428,The Living Daylights,['murder' 'neo noir' 'violence' 'suspenseful' 'revenge'],['cult' 'murder' 'suspenseful'],2
tt0844666,Blackout,"['flashback' 'murder' 'suspenseful' 'paranormal' 'psychological'
 'storytelling' 'home movie' 'plot twist' 'mystery' 'haunting']",['claustrophobic' 'flashback' 'murder' 'psychedelic'],2
tt0112856,Les deux orphelines vampires,['cult' 'murder' 'gothic' 'insanity'],['insanity'],1
tt0045793,From Here to Eternity,['flashback' 'violence' 'dramatic' 'romantic' 'comedy' 'depressing'],['cruelty' 'murder' 'revenge'],0
tt0055630,Yôjinbô,['violence' 'murder' 'cult' 'suspenseful' 'comedy' 'neo noir'],"['atmospheric' 'bleak' 'comedy' 'cult' 'dark' 'good versus evil' 'murder'
 'suspenseful' 'violence']",5
tt0084704,The Soldier,['murder' 'violence' 'action' 'revenge' 'suspenseful'],['murder' 'suspenseful' 'violence'],3
tt0411477,Hellboy II: The Golden Army,['good versus evil' 'action' 'violence' 'murder' 'fantasy' 'cult' 'sci-fi'],"['action' 'fantasy' 'flashback' 'good versus evil' 'murder' 'psychedelic'
 'sci-fi' 'violence']",6
tt0087182,Dune,['cult' 'good versus evil'],"['action' 'cult' 'fantasy' 'good versus evil' 'intrigue' 'sci-fi'
 'violence']",2
tt0421239,Red Eye,['murder' 'flashback'],"['claustrophobic' 'comedy' 'cruelty' 'cult' 'good versus evil' 'murder'
 'mystery' 'revenge' 'suspenseful' 'violence']",1
tt0266987,Spy Game,['murder' 'action' 'violence' 'suspenseful' 'revenge'],['flashback' 'intrigue' 'murder' 'suspenseful' 'violence'],3
tt0084865,Victor Victoria,['romantic' 'comedy' 'entertaining' 'humor'],['queer'],0
tt0455824,Australia,['murder' 'romantic' 'violence' 'flashback'],['flashback' 'murder' 'storytelling' 'violence'],3
tt0337961,Dans ma peau,['flashback' 'home movie' 'boring' 'psychological' 'dramatic'],['comedy' 'insanity'],0
tt0037547,Blood on the Sun,['violence' 'flashback' 'murder'],['murder' 'violence'],2
tt1023111,Never Back Down,['violence' 'revenge'],['flashback' 'inspiring' 'revenge' 'violence'],2
tt0091288,Jean de Florette,['romantic' 'violence' 'murder'],['sentimental' 'tragedy'],0
tt0099810,The Hunt for Red October,['murder' 'suspenseful' 'mystery'],['action' 'claustrophobic' 'murder' 'mystery' 'suspenseful' 'violence'],3
tt0800308,Appaloosa,['murder' 'comedy' 'revenge' 'flashback'],['murder' 'revenge' 'suspenseful' 'violence'],2
tt0086056,"Oro, plata, mata",['violence' 'romantic'],['insanity' 'sadist' 'violence'],1
tt0085627,I guerrieri dell'anno 2072,['violence' 'murder' 'suspenseful' 'neo noir' 'sci-fi'],['sadist' 'sci-fi' 'violence'],2
tt1592525,Lockout,['flashback' 'murder' 'suspenseful'],['comedy' 'flashback' 'humor' 'murder'],2
tt0103016,Switch,['cult'],['murder' 'tragedy'],0
tt1226229,Get Him to the Greek,['comedy' 'flashback' 'entertaining'],['comedy' 'humor'],1
tt0159241,Aftermath,['violence' 'revenge'],['violence'],1
tt1156148,Karzzzz,['revenge' 'murder' 'good versus evil'],['murder' 'revenge'],2
tt0435705,Next,['psychedelic'],['action' 'murder' 'paranormal' 'plot twist'],0
tt0120654,Dirty Work,['revenge' 'flashback'],['comedy' 'cult' 'prank' 'revenge'],1
tt2961768,Moo-seo-woon I-ya-gi,['murder'],['violence'],0
tt0840361,The Town,"['murder' 'violence' 'comedy' 'suspenseful' 'neo noir' 'revenge' 'humor'
 'cult' 'mystery']","['action' 'boring' 'dramatic' 'flashback' 'murder' 'neo noir' 'revenge'
 'romantic' 'violence']",4
tt0023293,The Old Dark House,['romantic'],['entertaining' 'insanity'],0
tt0259288,Dragonfly,['flashback' 'storytelling' 'psychological'],"['comedy' 'flashback' 'melodrama' 'mystery' 'paranormal' 'romantic'
 'suspenseful' 'tragedy']",1
tt0191043,Rang-e khoda,['storytelling'],['romantic'],0
tt0065094,Three,['romantic'],['flashback'],0
tt0011387,The Last of the Mohicans,['psychedelic'],['murder'],0
tt0095765,Nuovo Cinema Paradiso,['romantic' 'flashback' 'dramatic' 'sentimental' 'boring' 'storytelling'],['cute' 'flashback' 'melodrama' 'sentimental'],2
tt4257926,Miracles from Heaven,['flashback'],['christian film' 'inspiring'],0
tt1242545,Looking for Eric,['revenge' 'murder' 'neo noir' 'flashback' 'comedy' 'violence'],['flashback' 'humor' 'psychedelic'],1
tt2503944,Burnt,['romantic' 'comedy'],['cruelty' 'plot twist' 'revenge' 'romantic' 'violence'],1
tt1196339,Princess Protection Program,['action'],['romantic'],0
tt1231287,Labor Pains,['romantic'],['romantic'],1
tt0108550,What's Eating Gilbert Grape,['flashback'],['boring' 'depressing' 'psychedelic' 'tragedy' 'whimsical'],0
tt0103312,Young Soul Rebels,['murder' 'flashback' 'neo noir' 'violence'],['murder' 'violence'],2
tt0057517,Soldier in the Rain,['romantic'],['flashback' 'revenge'],0
tt0067991,Willard,['cult' 'murder' 'revenge' 'comedy' 'prank'],['grindhouse film' 'horror' 'murder' 'revenge' 'violence'],2
tt0445953,Disgrace,['romantic' 'melodrama' 'flashback'],['violence'],0
tt0449467,Babel,['violence' 'murder' 'dramatic' 'realism' 'neo noir' 'tragedy'],['dramatic' 'flashback' 'murder'],2
tt0435670,The Invisible,['murder' 'flashback' 'violence' 'neo noir' 'revenge'],['murder'],1
tt1559547,Beautiful Creatures,['flashback' 'violence' 'murder' 'comedy' 'neo noir'],"['comedy' 'flashback' 'good versus evil' 'melodrama' 'paranormal'
 'psychedelic' 'romantic' 'suspenseful']",2
tt0062512,You Only Live Twice,['murder' 'cult' 'violence' 'suspenseful'],['cult' 'murder' 'psychedelic' 'violence'],3
